id,neighbourhood,room_type,availability_365,log_price,log_minimum_nights,log_number_of_reviews,log_reviews_per_month
24459831,Bos en Lommer,Entire home/apt,125,4.382026635,1.609437912,1.098612289,-1.347073648
24460447,Watergraafsmeer,Entire home/apt,0,5.521460918,0.693147181,1.609437912,-0.820980552
24461399,De Baarsjes - Oud-West,Entire home/apt,15,4.787491743,1.791759469,2.397895273,-0.139262067
24462377,Watergraafsmeer,Entire home/apt,1,5.298317367,0.693147181,0,-2.525728644
24463765,Centrum-Oost,Entire home/apt,64,5.135798437,0.693147181,1.098612289,-1.427116356
24470138,Centrum-West,Entire home/apt,195,4.86753445,0,2.708050201,0.157003749
24470353,Oud-Oost,Entire home/apt,0,4.941642423,0.693147181,2.995732274,0.512823626
24472148,Zuid,Entire home/apt,0,4.700480366,1.098612289,0,-2.525728644
24479166,De Baarsjes - Oud-West,Entire home/apt,0,4.442651256,1.098612289,0.693147181,-1.832581464
24484429,De Pijp - Rivierenbuurt,Entire home/apt,0,4.317488114,1.098612289,0,-2.525728644
24486840,Oud-Noord,Entire home/apt,17,4.976733742,0.693147181,2.708050201,0.2390169
24489836,Bos en Lommer,Private room,0,4.382026635,0.693147181,1.791759469,-0.673344553
24496718,Oud-Noord,Entire home/apt,9,5.953243334,0,1.386294361,-1.139434283
24504360,Centrum-West,Entire home/apt,135,5.262690189,1.098612289,2.833213344,0.357674444
24504825,Oud-Oost,Entire home/apt,0,5.010635294,0.693147181,0,-2.302585093
24505163,Centrum-Oost,Private room,121,4.48863637,0,4.143134726,1.660131027
24505638,Westerpark,Entire home/apt,3,5.010635294,0.693147181,2.772588722,0.343589704
24507312,De Baarsjes - Oud-West,Entire home/apt,0,5.164785974,0.693147181,2.48490665,0.067658648
24507891,Centrum-West,Entire home/apt,89,5.010635294,3.401197382,0,-2.525728644
24507945,Centrum-West,Private room,266,4.828313737,0,0,-1.714798428
24508265,Centrum-West,Private room,259,4.905274778,0,0,-1.832581464
24509149,De Baarsjes - Oud-West,Entire home/apt,3,5.135798437,1.098612289,1.609437912,-0.916290732
24509727,IJburg - Zeeburgereiland,Entire home/apt,0,4.59511985,1.098612289,0,-2.525728644
24510770,Bijlmer-Centrum,Entire home/apt,169,4.248495242,0.693147181,2.63905733,0.122217633
24514464,Watergraafsmeer,Entire home/apt,0,5.010635294,0.693147181,0,-2.407945609
24515712,Centrum-West,Entire home/apt,0,5.023880521,1.098612289,2.772588722,0.31481074
24518056,Zuid,Entire home/apt,92,5.669880923,0.693147181,1.945910149,-0.510825624
24518354,Centrum-Oost,Entire home/apt,0,5.521460918,0.693147181,2.48490665,-0.020202707
24528262,Watergraafsmeer,Entire home/apt,2,4.605170186,0.693147181,1.386294361,-0.820980552
24528823,Bijlmer-Centrum,Entire home/apt,0,4.442651256,0,2.63905733,0.139761942
24531162,De Baarsjes - Oud-West,Entire home/apt,0,4.955827058,1.098612289,1.098612289,-1.272965676
24531525,Watergraafsmeer,Private room,122,4.59511985,0,3.610917913,1.071583616
24531839,Bos en Lommer,Entire home/apt,215,5.003946306,1.098612289,2.397895273,-0.116533816
24533067,Zuid,Entire home/apt,0,5.164785974,0.693147181,1.098612289,-1.386294361
24533212,Geuzenveld - Slotermeer,Entire home/apt,0,5.164785974,1.386294361,1.386294361,-1.171182982
24534357,IJburg - Zeeburgereiland,Entire home/apt,4,5.298317367,0.693147181,0.693147181,-1.46967597
24534457,Centrum-Oost,Private room,0,4.382026635,1.945910149,0,-2.407945609
24535432,Oud-Oost,Entire home/apt,2,4.976733742,0.693147181,2.079441542,-0.400477567
24535614,Centrum-West,Private room,0,4.219507705,0,1.945910149,-0.579818495
24538687,IJburg - Zeeburgereiland,Private room,301,5.068904202,0.693147181,3.135494216,0.862889955
24548904,Westerpark,Private room,0,4.49980967,0.693147181,1.098612289,-1.427116356
24549542,Watergraafsmeer,Entire home/apt,0,5.416100402,1.386294361,0.693147181,-1.560647748
24549867,Westerpark,Entire home/apt,7,4.955827058,0.693147181,1.609437912,-0.891598119
24550602,Centrum-Oost,Entire home/apt,0,5.298317367,0,2.708050201,0.223143551
24552965,Zuid,Entire home/apt,0,5.010635294,0.693147181,2.397895273,-0.127833372
24554234,Centrum-Oost,Entire home/apt,125,5.010635294,0.693147181,3.044522438,0.518793793
24554245,De Pijp - Rivierenbuurt,Entire home/apt,0,5.010635294,0.693147181,1.791759469,-0.733969175
24556511,Centrum-West,Private room,153,5.883322388,1.098612289,3.970291914,1.451613827
24556731,Centrum-West,Entire home/apt,0,5.298317367,0.693147181,1.945910149,-0.579818495
24565009,IJburg - Zeeburgereiland,Entire home/apt,11,5.192956851,1.098612289,2.197224577,-0.020202707
24567450,Noord-West,Private room,0,3.912023005,0.693147181,2.397895273,-0.127833372
24567873,Bos en Lommer,Entire home/apt,0,4.787491743,1.098612289,2.890371758,0.364643114
24570182,Zuid,Entire home/apt,117,5.164785974,1.609437912,2.197224577,-0.328504067
24570681,De Pijp - Rivierenbuurt,Entire home/apt,4,5.298317367,1.098612289,2.302585093,-0.198450939
24570985,Centrum-Oost,Entire home/apt,1,4.605170186,0.693147181,2.833213344,0.31481074
24571159,De Baarsjes - Oud-West,Entire home/apt,0,5.857933154,0.693147181,1.098612289,-1.347073648
24571176,De Baarsjes - Oud-West,Entire home/apt,4,4.86753445,1.609437912,2.197224577,-0.342490309
24573484,De Baarsjes - Oud-West,Entire home/apt,0,5.043425117,1.098612289,1.791759469,-0.579818495
24576271,De Baarsjes - Oud-West,Entire home/apt,0,4.86753445,1.098612289,1.098612289,-1.347073648
24576572,Westerpark,Entire home/apt,0,5.393627546,1.098612289,1.609437912,-0.916290732
24577008,Geuzenveld - Slotermeer,Entire home/apt,14,4.382026635,1.945910149,0,0
24577795,De Baarsjes - Oud-West,Entire home/apt,0,5.416100402,1.386294361,1.098612289,-1.272965676
24577848,De Baarsjes - Oud-West,Entire home/apt,71,5.616771098,1.098612289,0,-2.207274913
24579890,IJburg - Zeeburgereiland,Entire home/apt,116,5.135798437,0.693147181,2.079441542,-0.314710745
24582105,Westerpark,Entire home/apt,0,4.49980967,1.098612289,2.397895273,-0.083381609
24586376,Oud-Oost,Private room,0,4.442651256,0.693147181,2.079441542,-0.430782916
24587779,Westerpark,Entire home/apt,0,4.86753445,1.609437912,1.098612289,-1.272965676
24588541,Zuid,Entire home/apt,39,5.192956851,0.693147181,1.945910149,-0.544727175
24589263,Centrum-West,Entire home/apt,70,6.12905021,0.693147181,2.48490665,-0.020202707
24590734,De Pijp - Rivierenbuurt,Private room,39,4.941642423,0.693147181,4.110873864,1.587192303
24590980,De Baarsjes - Oud-West,Entire home/apt,6,5.010635294,1.098612289,1.098612289,-1.347073648
24591991,De Baarsjes - Oud-West,Entire home/apt,0,5.075173815,1.098612289,2.397895273,-0.094310679
24592446,De Pijp - Rivierenbuurt,Entire home/apt,12,4.59511985,0.693147181,2.197224577,-0.083381609
24594713,Zuid,Entire home/apt,164,4.828313737,0,3.135494216,0.672944473
24596677,Zuid,Entire home/apt,248,5.616771098,0.693147181,2.833213344,0.963174318
24596804,Centrum-Oost,Private room,317,5.010635294,0.693147181,3.135494216,0.615185639
24596808,Centrum-Oost,Entire home/apt,0,5.598421959,0,1.386294361,-1.078809661
24597063,Bijlmer-Oost,Entire home/apt,4,4.86753445,0.693147181,1.609437912,-0.867500568
24597558,Zuid,Entire home/apt,146,5.003946306,0,2.302585093,-0.15082289
24598744,IJburg - Zeeburgereiland,Private room,198,4.077537444,0.693147181,3.891820298,1.388791241
24602294,Centrum-Oost,Private room,23,4.672828834,1.098612289,2.48490665,0.039220713
24602854,Slotervaart,Entire home/apt,3,5.347107531,0.693147181,2.397895273,0.039220713
24603567,Zuid,Entire home/apt,150,5.003946306,0,2.833213344,0.322083499
24613083,De Baarsjes - Oud-West,Entire home/apt,0,4.976733742,1.098612289,0.693147181,-1.714798428
24613462,Centrum-West,Entire home/apt,40,5.010635294,0.693147181,2.63905733,0.662687973
24614259,De Pijp - Rivierenbuurt,Entire home/apt,0,5.703782475,1.098612289,1.098612289,-1.139434283
24614580,Bos en Lommer,Entire home/apt,0,4.905274778,1.609437912,0.693147181,-1.771956842
24615544,Bos en Lommer,Entire home/apt,0,4.828313737,1.098612289,0,-2.040220829
24615621,Geuzenveld - Slotermeer,Entire home/apt,197,4.941642423,1.098612289,2.833213344,0.350656872
24616103,Geuzenveld - Slotermeer,Entire home/apt,218,4.941642423,1.098612289,1.791759469,-0.634878272
24617242,Geuzenveld - Slotermeer,Entire home/apt,208,4.941642423,1.098612289,2.197224577,-0.274436846
24619792,Watergraafsmeer,Entire home/apt,0,4.700480366,1.098612289,2.48490665,-0.020202707
24620451,Centrum-Oost,Entire home/apt,0,4.700480366,0.693147181,1.945910149,-0.562118918
24621382,Centrum-West,Entire home/apt,0,5.093750201,1.098612289,0,0
24625136,Centrum-Oost,Private room,107,5.501258211,0.693147181,3.951243719,1.456286733
24625552,De Pijp - Rivierenbuurt,Private room,11,4.744932128,0.693147181,2.772588722,0.636576829
24625984,De Baarsjes - Oud-West,Entire home/apt,63,5.480638923,1.609437912,0,-2.525728644
24626798,De Baarsjes - Oud-West,Entire home/apt,0,5.697093487,0.693147181,1.609437912,-0.713349888
24626899,De Baarsjes - Oud-West,Entire home/apt,1,5.105945474,0,1.386294361,-1.049822124
24627184,Centrum-West,Private room,36,5.303304908,1.386294361,2.708050201,0.19062036
24627215,De Pijp - Rivierenbuurt,Entire home/apt,0,5.010635294,1.098612289,0.693147181,-1.832581464
24628192,De Pijp - Rivierenbuurt,Private room,6,4.248495242,0,4.762173935,2.24495598
24628385,Zuid,Entire home/apt,0,4.59511985,0.693147181,1.945910149,-0.527632742
24636804,Oud-Oost,Entire home/apt,3,4.605170186,1.098612289,2.564949357,0.076961041
24640641,Centrum-Oost,Entire home/apt,238,5.298317367,1.945910149,2.079441542,-0.127833372
24646128,IJburg - Zeeburgereiland,Private room,0,4.248495242,1.098612289,1.609437912,-0.891598119
24649272,Centrum-Oost,Private room,0,4.787491743,0.693147181,1.098612289,-1.386294361
24650851,Oud-Oost,Entire home/apt,0,5.010635294,1.386294361,1.098612289,-1.237874356
24651043,De Pijp - Rivierenbuurt,Private room,86,4.605170186,1.098612289,3.912023005,1.467874348
24653318,Bijlmer-Oost,Private room,0,3.80666249,0.693147181,2.772588722,0.246860078
24663647,Centrum-Oost,Entire home/apt,96,5.624017506,0.693147181,1.098612289,-0.94160854
24664487,De Baarsjes - Oud-West,Entire home/apt,46,5.164785974,1.386294361,1.609437912,-0.776528789
24665433,Oostelijk Havengebied - Indische Buurt,Entire home/apt,14,5.703782475,1.098612289,2.302585093,-0.094310679
24665438,De Pijp - Rivierenbuurt,Entire home/apt,24,5.697093487,2.302585093,1.098612289,-1.203972804
24667602,De Baarsjes - Oud-West,Entire home/apt,16,5.416100402,0.693147181,1.098612289,-1.078809661
24671652,IJburg - Zeeburgereiland,Entire home/apt,14,5.521460918,0.693147181,1.386294361,-1.108662625
24676403,Oostelijk Havengebied - Indische Buurt,Entire home/apt,0,4.820281566,0.693147181,1.791759469,-0.673344553
24676438,Bijlmer-Centrum,Entire home/apt,0,4.442651256,0.693147181,2.63905733,0.131028262
24682460,Noord-West,Entire home/apt,12,4.787491743,1.098612289,2.772588722,0.3074847
24682933,De Baarsjes - Oud-West,Entire home/apt,7,5.164785974,0.693147181,1.098612289,-1.237874356
24683105,Centrum-Oost,Entire home/apt,0,5.164785974,1.098612289,2.564949357,0.476234179
24686536,Noord-Oost,Private room,53,4.49980967,0.693147181,2.944438979,0.463734016
24690952,Oostelijk Havengebied - Indische Buurt,Entire home/apt,267,5.135798437,1.098612289,1.386294361,-0.994252273
24692747,Zuid,Private room,0,5.192956851,0,2.302585093,-0.198450939
24695261,Oud-Oost,Entire home/apt,0,4.86753445,1.386294361,1.098612289,-1.30933332
24696642,De Baarsjes - Oud-West,Entire home/apt,47,5.616771098,0.693147181,0.693147181,-1.660731207
24702509,De Baarsjes - Oud-West,Entire home/apt,0,4.941642423,0.693147181,2.197224577,0.732367894
24706305,Oud-Noord,Entire home/apt,0,4.976733742,0.693147181,0.693147181,-1.46967597
24706890,Oud-Oost,Entire home/apt,31,5.075173815,1.386294361,1.098612289,-1.272965676
24707022,De Baarsjes - Oud-West,Entire home/apt,0,4.532599493,1.609437912,2.302585093,-0.198450939
24709129,Centrum-Oost,Entire home/apt,0,5.164785974,0.693147181,1.791759469,-0.693147181
24709132,Westerpark,Entire home/apt,0,5.416100402,0.693147181,1.098612289,-0.755022584
24711662,De Baarsjes - Oud-West,Entire home/apt,0,4.553876892,1.098612289,1.098612289,-1.237874356
24712459,Centrum-West,Entire home/apt,0,4.787491743,1.098612289,2.48490665,0.438254931
24714023,Bos en Lommer,Entire home/apt,0,5.298317367,1.386294361,2.079441542,-0.287682072
24716449,Bijlmer-Oost,Private room,0,3.583518938,0.693147181,2.63905733,0.39877612
24720349,Watergraafsmeer,Entire home/apt,23,5.105945474,1.386294361,1.098612289,-1.272965676
24721100,De Baarsjes - Oud-West,Entire home/apt,0,5.220355825,1.098612289,1.945910149,-0.527632742
24721967,Zuid,Entire home/apt,7,4.744932128,0.693147181,1.098612289,-1.347073648
24722040,De Baarsjes - Oud-West,Entire home/apt,0,4.976733742,1.609437912,0,-1.832581464
24722485,Oostelijk Havengebied - Indische Buurt,Entire home/apt,3,4.605170186,0.693147181,2.302585093,-0.162518929
24723824,Centrum-West,Entire home/apt,0,5.521460918,0,2.772588722,0.285178942
24725560,Westerpark,Entire home/apt,0,4.828313737,0.693147181,1.098612289,-1.427116356
24726272,Centrum-West,Entire home/apt,22,5.616771098,0.693147181,2.397895273,-0.105360516
24728522,De Pijp - Rivierenbuurt,Entire home/apt,0,5.075173815,0.693147181,1.609437912,-0.867500568
24730066,Oostelijk Havengebied - Indische Buurt,Entire home/apt,1,5.192956851,1.098612289,2.564949357,0.39877612
24730685,De Pijp - Rivierenbuurt,Entire home/apt,6,4.700480366,0.693147181,1.791759469,-0.693147181
24731045,Centrum-West,Entire home/apt,4,5.192956851,1.386294361,0,-1.427116356
24731980,Bos en Lommer,Entire home/apt,0,4.317488114,1.386294361,1.386294361,-1.021651248
24732648,De Pijp - Rivierenbuurt,Private room,3,4.248495242,0,4.744932128,2.246014742
24733482,Centrum-West,Private room,6,4.317488114,0.693147181,3.761200116,1.342864803
24733638,De Aker - Nieuw Sloten,Private room,0,4.094344562,0,2.197224577,-0.301105093
24740652,De Pijp - Rivierenbuurt,Entire home/apt,14,5.075173815,0.693147181,2.197224577,0.148420005
24741704,Bos en Lommer,Entire home/apt,0,4.718498871,1.098612289,1.791759469,-0.430782916
24741867,Oud-Oost,Entire home/apt,0,4.48863637,1.098612289,1.945910149,-0.544727175
24742075,De Baarsjes - Oud-West,Entire home/apt,0,5.068904202,0.693147181,3.135494216,0.727548607
24742530,Westerpark,Entire home/apt,148,5.857933154,1.098612289,3.496507561,1.08180517
24742937,Oostelijk Havengebied - Indische Buurt,Entire home/apt,25,5.164785974,0.693147181,1.945910149,-0.510825624
24743141,De Pijp - Rivierenbuurt,Entire home/apt,2,5.703782475,1.098612289,2.48490665,0.086177696
24743192,Zuid,Entire home/apt,15,5.857933154,1.098612289,1.098612289,-1.171182982
24743846,Watergraafsmeer,Entire home/apt,0,4.779123493,0.693147181,2.197224577,-0.287682072
24745499,Oud-Oost,Entire home/apt,0,5.192956851,1.609437912,0.693147181,-1.609437912
24746709,Centrum-West,Entire home/apt,0,5.641907071,1.098612289,1.609437912,-0.634878272
24748244,De Baarsjes - Oud-West,Private room,22,4.49980967,0.693147181,2.564949357,0.076961041
24750820,Bos en Lommer,Entire home/apt,77,4.691347882,1.098612289,2.772588722,0.512823626
24752832,De Pijp - Rivierenbuurt,Entire home/apt,5,4.442651256,1.609437912,2.995732274,0.524728529
24754043,Bos en Lommer,Entire home/apt,0,5.003946306,0.693147181,1.791759469,-0.653926467
24754201,Noord-West,Entire home/apt,90,6.932447892,2.708050201,0,-2.407945609
24761504,Osdorp,Private room,59,4.369447852,0,3.496507561,1.004301609
24761880,Bos en Lommer,Entire home/apt,141,4.787491743,0,2.890371758,0.405465108
24762627,De Baarsjes - Oud-West,Entire home/apt,0,5.043425117,0.693147181,0.693147181,-1.771956842
24765196,De Pijp - Rivierenbuurt,Entire home/apt,159,5.105945474,2.302585093,2.197224577,-0.261364764
24765203,De Baarsjes - Oud-West,Entire home/apt,0,4.828313737,1.098612289,0.693147181,-1.771956842
24765726,De Pijp - Rivierenbuurt,Entire home/apt,0,5.521460918,1.098612289,2.197224577,-0.314710745
24766967,De Pijp - Rivierenbuurt,Private room,193,4.605170186,0.693147181,2.944438979,0.90016135
24769524,Bos en Lommer,Entire home/apt,1,4.691347882,1.098612289,2.079441542,-0.261364764
24773143,De Baarsjes - Oud-West,Private room,0,4.382026635,1.098612289,1.791759469,-0.510825624
24777418,Centrum-Oost,Entire home/apt,0,5.192956851,1.098612289,0,-2.407945609
24780410,Watergraafsmeer,Entire home/apt,30,4.86753445,0.693147181,1.098612289,-0.994252273
24785049,De Pijp - Rivierenbuurt,Entire home/apt,172,5.370638028,1.386294361,2.48490665,0.182321557
24788104,Westerpark,Entire home/apt,13,4.605170186,1.609437912,1.791759469,-0.544727175
24788566,Oud-Oost,Entire home/apt,0,4.700480366,1.098612289,1.945910149,-0.494296322
24789201,Bijlmer-Oost,Private room,0,4.007333185,0,2.48490665,-0.010050336
24801879,Oud-Oost,Entire home/apt,0,4.787491743,1.791759469,0.693147181,-1.771956842
24802181,De Baarsjes - Oud-West,Entire home/apt,63,5.703782475,0.693147181,0.693147181,0.693147181
24804501,De Baarsjes - Oud-West,Entire home/apt,73,4.934473933,1.386294361,2.397895273,-0.040821995
24804816,Bos en Lommer,Entire home/apt,9,5.010635294,0.693147181,1.386294361,-1.049822124
24812307,De Baarsjes - Oud-West,Private room,0,3.80666249,1.098612289,2.564949357,0.086177696
24812404,Slotervaart,Private room,6,3.610917913,0,4.262679877,1.774952351
24814024,De Baarsjes - Oud-West,Entire home/apt,0,5.991464547,1.098612289,3.17805383,0.746687947
24814553,Bos en Lommer,Entire home/apt,0,4.859812404,1.098612289,1.386294361,-1.021651248
24814721,Centrum-West,Entire home/apt,0,5.416100402,1.098612289,2.302585093,-0.174353387
24815139,Zuid,Private room,115,4.317488114,1.098612289,1.098612289,-1.386294361
24815236,De Baarsjes - Oud-West,Entire home/apt,0,4.700480366,1.098612289,1.791759469,-0.634878272
24816987,Zuid,Private room,0,4.248495242,0.693147181,1.386294361,-1.108662625
24819794,De Pijp - Rivierenbuurt,Entire home/apt,315,4.605170186,2.995732274,2.079441542,-0.415515444
24820187,Centrum-Oost,Private room,294,5.135798437,0.693147181,1.791759469,-0.653926467
24820613,De Baarsjes - Oud-West,Entire home/apt,0,4.382026635,0,2.302585093,-0.116533816
24825456,Geuzenveld - Slotermeer,Entire home/apt,0,4.094344562,1.791759469,1.386294361,-0.916290732
24827860,De Pijp - Rivierenbuurt,Entire home/apt,0,5.010635294,1.098612289,2.772588722,0.336472237
24830593,Westerpark,Entire home/apt,0,4.605170186,0.693147181,2.302585093,-0.105360516
24831343,Oud-Oost,Private room,1,5.043425117,1.098612289,2.197224577,-0.274436846
24840228,Centrum-West,Entire home/apt,268,5.634789603,2.995732274,1.098612289,-1.108662625
24840235,Noord-Oost,Entire home/apt,0,5.857933154,1.098612289,0,-2.525728644
24840506,De Baarsjes - Oud-West,Entire home/apt,10,5.247024072,1.098612289,1.791759469,-0.693147181
24840523,Bos en Lommer,Entire home/apt,1,4.49980967,0.693147181,1.098612289,-1.347073648
24843760,Zuid,Entire home/apt,0,5.135798437,1.098612289,0.693147181,-1.714798428
24850578,Oud-Oost,Entire home/apt,0,4.905274778,0.693147181,0,-2.302585093
24854397,Oud-Noord,Private room,125,4.553876892,1.098612289,4.094344562,1.62924054
24854756,Oud-Noord,Entire home/apt,0,4.17438727,0.693147181,1.386294361,-0.994252273
24855185,Noord-West,Entire home/apt,0,4.86753445,0.693147181,2.48490665,0
24859607,Oostelijk Havengebied - Indische Buurt,Entire home/apt,27,5.010635294,0,1.098612289,-1.272965676
24868207,Oud-Noord,Entire home/apt,0,5.298317367,1.098612289,1.098612289,-1.108662625
24868581,De Baarsjes - Oud-West,Entire home/apt,137,4.976733742,0.693147181,2.197224577,0
24877656,Westerpark,Entire home/apt,5,4.605170186,0.693147181,2.397895273,-0.072570693
24877903,De Pijp - Rivierenbuurt,Entire home/apt,15,5.298317367,1.098612289,1.945910149,-0.446287103
24882150,Watergraafsmeer,Entire home/apt,0,4.787491743,0,2.833213344,0.343589704
24883221,Westerpark,Entire home/apt,2,4.59511985,1.098612289,3.044522438,0.58221562
24890504,Oud-Oost,Private room,0,4.317488114,0.693147181,3.044522438,0.620576488
24901213,Centrum-Oost,Entire home/apt,0,5.521460918,1.609437912,1.386294361,-1.021651248
24901304,Noord-Oost,Entire home/apt,1,5.247024072,1.609437912,2.079441542,-0.261364764
24902779,Centrum-Oost,Entire home/apt,8,5.010635294,0.693147181,0,0
24902898,Geuzenveld - Slotermeer,Entire home/apt,197,4.941642423,1.098612289,2.197224577,-0.274436846
24903239,Geuzenveld - Slotermeer,Entire home/apt,215,4.941642423,1.098612289,2.079441542,-0.400477567
24903693,De Baarsjes - Oud-West,Entire home/apt,0,4.86753445,0.693147181,0.693147181,-1.771956842
24905269,Bos en Lommer,Entire home/apt,81,5.010635294,0.693147181,3.091042453,0.703097511
24906342,Centrum-West,Entire home/apt,0,5.521460918,0,2.708050201,0.2390169
24906439,Centrum-Oost,Entire home/apt,1,5.298317367,0.693147181,1.945910149,-0.385662481
24906967,Centrum-West,Entire home/apt,77,5.517452896,0.693147181,1.945910149,-0.510825624
24907420,De Baarsjes - Oud-West,Entire home/apt,0,4.941642423,1.609437912,0,-2.302585093
24907799,Centrum-West,Entire home/apt,172,5.010635294,0.693147181,1.609437912,-0.891598119
24908894,Centrum-Oost,Entire home/apt,3,5.010635294,0.693147181,1.791759469,-0.162518929
24910547,Centrum-Oost,Entire home/apt,0,5.521460918,1.609437912,0.693147181,-1.514127733
24911690,Oud-Noord,Entire home/apt,0,4.59511985,0.693147181,0,-2.407945609
24912048,De Pijp - Rivierenbuurt,Entire home/apt,4,5.164785974,0,1.791759469,0.350656872
24914093,Noord-West,Entire home/apt,23,5.010635294,1.791759469,0,0
24915775,Bos en Lommer,Entire home/apt,0,5.164785974,0.693147181,2.944438979,0.482426149
24916908,Noord-West,Entire home/apt,6,5.370638028,0.693147181,1.791759469,-0.616186139
24921562,Slotervaart,Private room,95,4.17438727,1.386294361,2.772588722,0.405465108
24923528,De Pijp - Rivierenbuurt,Entire home/apt,72,5.991464547,0.693147181,1.791759469,-0.46203546
24925810,De Baarsjes - Oud-West,Entire home/apt,2,5.521460918,1.098612289,2.079441542,-0.371063681
24926910,Centrum-Oost,Entire home/apt,0,6.398594935,0.693147181,1.098612289,-1.171182982
24928560,De Baarsjes - Oud-West,Entire home/apt,0,5.521460918,0.693147181,0,-2.525728644
24928572,Bos en Lommer,Entire home/apt,12,5.010635294,1.098612289,2.302585093,-0.139262067
24928646,De Baarsjes - Oud-West,Entire home/apt,0,4.828313737,1.386294361,0.693147181,-1.771956842
24929803,De Baarsjes - Oud-West,Entire home/apt,0,4.859812404,0.693147181,1.945910149,-0.430782916
24930287,Zuid,Private room,146,4.442651256,0,4.204692619,1.719188776
24934933,Zuid,Private room,86,4.369447852,0,3.850147602,1.547562509
24938685,Centrum-West,Private room,84,4.691347882,0.693147181,3.761200116,1.291983682
24950659,De Pijp - Rivierenbuurt,Entire home/apt,0,5.298317367,0.693147181,2.397895273,-0.072570693
24951288,Bos en Lommer,Entire home/apt,8,5.003946306,0.693147181,1.098612289,-1.347073648
24951309,De Pijp - Rivierenbuurt,Entire home/apt,17,5.105945474,1.098612289,2.397895273,0.019802627
24953301,Bos en Lommer,Entire home/apt,9,4.605170186,1.386294361,1.386294361,-1.078809661
24954305,Westerpark,Entire home/apt,0,5.129898715,0.693147181,2.079441542,-0.083381609
24957355,Centrum-West,Entire home/apt,0,5.192956851,0,1.386294361,-1.021651248
24959206,Noord-West,Entire home/apt,7,4.17438727,1.386294361,3.258096538,0.765467842
24960489,Centrum-Oost,Entire home/apt,0,4.86753445,0.693147181,2.397895273,-0.030459207
24961790,De Pijp - Rivierenbuurt,Entire home/apt,1,4.86753445,1.386294361,1.098612289,-1.386294361
24965334,Geuzenveld - Slotermeer,Entire home/apt,5,4.744932128,1.098612289,1.386294361,-0.967584026
24977313,De Baarsjes - Oud-West,Entire home/apt,63,5.298317367,0.693147181,1.098612289,0.322083499
24978150,Noord-West,Entire home/apt,16,4.828313737,0.693147181,0.693147181,-0.186329578
24981353,De Pijp - Rivierenbuurt,Entire home/apt,168,5.556828062,0.693147181,3.044522438,0.636576829
24988479,IJburg - Zeeburgereiland,Private room,125,4.787491743,0.693147181,0,0
24989149,Buitenveldert - Zuidas,Entire home/apt,0,5.135798437,0.693147181,1.609437912,-0.597837001
24990200,De Pijp - Rivierenbuurt,Entire home/apt,0,5.700443573,0.693147181,1.386294361,-1.078809661
24994230,Slotervaart,Private room,80,4.17438727,1.386294361,2.302585093,-0.116533816
24998819,IJburg - Zeeburgereiland,Private room,35,4.605170186,1.098612289,2.079441542,-0.174353387
24999723,Centrum-Oost,Entire home/apt,19,4.369447852,0.693147181,2.197224577,-0.186329578
24999963,Bos en Lommer,Entire home/apt,0,5.105945474,0.693147181,0.693147181,-1.46967597
25001186,Centrum-Oost,Private room,321,5.062595033,0.693147181,0.693147181,-1.771956842
25003717,De Baarsjes - Oud-West,Entire home/apt,10,5.010635294,0.693147181,2.079441542,-0.314710745
25003754,De Baarsjes - Oud-West,Entire home/apt,0,5.010635294,0,2.564949357,0.104360015
25004866,Centrum-West,Entire home/apt,274,5.703782475,1.945910149,3.091042453,0.647103242
25005599,Westerpark,Entire home/apt,6,4.605170186,1.791759469,1.098612289,-1.30933332
25007115,Oud-Oost,Entire home/apt,211,5.272999559,1.098612289,1.609437912,-0.755022584
25007418,Centrum-West,Entire home/apt,9,5.192956851,0.693147181,2.772588722,0.418710335
25009793,Zuid,Entire home/apt,3,5.517452896,1.098612289,2.302585093,0.350656872
25009895,De Pijp - Rivierenbuurt,Entire home/apt,0,5.164785974,0.693147181,2.079441542,-0.198450939
25011380,Slotervaart,Entire home/apt,0,4.605170186,1.098612289,2.772588722,0.657520003
25013032,Buitenveldert - Zuidas,Entire home/apt,0,4.605170186,0.693147181,1.098612289,-1.347073648
25020153,Gaasperdam - Driemond,Private room,111,3.688879454,0,2.772588722,0.620576488
25021801,IJburg - Zeeburgereiland,Entire home/apt,0,5.416100402,1.386294361,1.791759469,-0.579818495
25023128,Oud-Noord,Entire home/apt,0,4.605170186,1.098612289,0.693147181,-1.771956842
25023261,Oostelijk Havengebied - Indische Buurt,Entire home/apt,16,4.941642423,0.693147181,2.63905733,0.262364264
25023652,Westerpark,Entire home/apt,16,4.941642423,0,1.945910149,-0.478035801
25025950,Centrum-West,Entire home/apt,0,5.278114659,0,2.833213344,0.392042088
25026672,De Pijp - Rivierenbuurt,Entire home/apt,0,4.605170186,1.098612289,2.079441542,-0.356674944
25028005,De Pijp - Rivierenbuurt,Entire home/apt,0,4.442651256,1.386294361,1.791759469,-0.579818495
25028758,IJburg - Zeeburgereiland,Entire home/apt,0,5.247024072,0.693147181,2.708050201,0.277631737
25029057,De Pijp - Rivierenbuurt,Entire home/apt,0,5.192956851,0.693147181,1.791759469,-0.510825624
25031811,Oud-Oost,Entire home/apt,0,4.859812404,1.098612289,1.609437912,-0.755022584
25037306,Oostelijk Havengebied - Indische Buurt,Entire home/apt,0,5.010635294,1.386294361,0.693147181,-1.514127733
